#ID			RA			DEC			redshift
1237671262267506768	122.080912955182	9.01388223208865	0.052
1237666227490586650	253.048262055369	28.5686141802157	0.103
1237666228063371544	329.710714558019	-7.6608693163715	0.1
1237667252917895553	126.454348684688	15.7634626896442	0.153
1237664667360755820	153.68695088552	34.6966274685347	0.152
1237660240314433647	51.7863256210217	-0.289582428787017	0.156
1237655502962688659	258.289331597858	31.5820374631369	0.03
1237655465916104829	184.374185887965	63.517235563054	0.132
1237653616938516591	180.527135082801	61.5993860992313	0.099
1237652600635851575	314.415028433688	-5.65129374376037	0.175
1237651250968461337	216.328009748232	61.2882740501943	0.223
1237648721245503520	213.697809020985	-0.00311817411527715	0.047
1237648722312888376	199.255908182382	0.752694612477669	0.138
1237654382514471111	136.810195659864	52.0620557517023	0.06
1237657191979286606	0.704454600605004	0.751343110003926	0.087
1237659326018355482	218.234788675768	55.8022304131724	0.105
1237661465992626516	249.516777514627	26.7247516892039	0.063
1237661812275347597	186.188222767429	12.1723776462316	0.091
1237661813885436021	184.931712333243	13.4515133016597	0.065
1237662224058089529	157.96418742199	35.9624722128104	0.087
1237663542609117199	329.94712485627	-0.445638953714761	0.128
1237657192517926989	4.78107221676737	1.16139540753365	0.105
1237661064950710579	144.079690496305	9.32681371514179	0.126
1237663275777392799	353.342324872523	-1.13884803473631	0.094
1237663542608920721	329.477702119664	-0.544956942308418	0.144
1237663783126237343	5.90952581848317	-0.79071633143941	0.063
1237665564997714246	217.526709428389	20.5941576317881	0.26
1237668299280089194	190.549314475574	20.8848502960701	0.063
1237667736133107729	218.272154230288	19.7895305422399	0.102
1237666301093675376	53.0550341070094	0.26298404594768	0.086
